campaign_id,campaign_objective,platform,ad_placement,device_type,operating_system,creative_format,creative_size,ad_copy_length,has_call_to_action,creative_emotion,creative_age_days,target_audience_age,target_audience_gender,audience_interest_category,income_bracket,purchase_intent_score,retargeting_flag,start_date,quarter,day_of_week,hour_of_day,campaign_day,quality_score,actual_cpc,impressions,clicks,conversions,ad_spend,revenue,bounce_rate,avg_session_duration_seconds,pages_per_session,industry_vertical,budget_tier,CTR,CPC,conversion_rate,CPA,ROAS,profit
CAMP_07756,Conversions,Facebook,Feed,Desktop,Android,Text,1200x628,Short,False,Curiosity,76,25-34,Female,Tech Enthusiasts,$50K-$100K,Low,True,2024-05-12,2,Sunday,17,44,5,0.68,13459,163,7,110.84,3386.31,46.76,105,1.53,Healthcare,Low,1.211,0.68,4.294,15.83,30.55,3275.47
CAMP_07757,Lead Generation,TikTok,Feed,Mobile,Android,Video,300x250,Short,True,Trust,39,35-44,Male,Shoppers,$100K-$200K,High,True,2026-01-29,1,Thursday,8,62,7,1.56,390010,12820,314,19999.2,155905.81,38.1,37,4.37,SaaS,Medium,3.287,1.56,2.449,63.69,7.8,135906.61
CAMP_07758,App Installs,LinkedIn,Feed,Desktop,macOS,Image,1080x1080,Short,False,Trust,51,45-54,Male,Tech Enthusiasts,<$50K,Medium,False,2024-02-10,1,Saturday,15,19,6,6.84,16603,189,6,1292.76,1905.68,36.54,193,2.42,Finance,Low,1.138,6.84,3.175,215.46,1.47,612.92
CAMP_07759,App Installs,Google Ads,Display Network,Mobile,iOS,Text,1920x1080,Short,True,Fear,15,25-34,All,Gamers,$50K-$100K,Medium,False,2024-08-11,3,Sunday,3,66,8,3.82,145289,2894,40,11055.08,13424.06,60.37,104,2.83,E-commerce,High,1.992,3.82,1.382,276.38,1.21,2368.98
CAMP_07760,Brand Awareness,Google Ads,Stories,Mobile,iOS,Image,300x250,Medium,True,Trust,20,25-34,Male,Tech Enthusiasts,<$50K,Medium,False,2025-01-10,1,Friday,4,83,3,7.76,31664,644,10,4997.44,6463.41,56.14,122,2.9,Finance,Low,2.034,7.76,1.553,499.74,1.29,1465.97
CAMP_07761,Conversions,LinkedIn,Search,Desktop,macOS,Image,1080x1080,Medium,True,Neutral,71,35-44,Male,Gamers,$50K-$100K,High,False,2026-01-24,1,Saturday,17,64,3,11.51,20834,178,18,2048.78,2865.99,28.17,183,5.81,Education,Medium,0.854,11.51,10.112,113.82,1.4,817.21
CAMP_07762,Brand Awareness,TikTok,Stories,Desktop,Windows,Story,300x250,Medium,False,Curiosity,90,35-44,All,Shoppers,$100K-$200K,Medium,False,2026-01-25,1,Sunday,12,27,2,1.26,22210,61,0,76.86,0.0,32.4,159,1.83,SaaS,Low,0.275,1.26,0.0,0.0,0.0,-76.86
CAMP_07763,Lead Generation,Facebook,Feed,Mobile,Android,Video,300x250,Long,True,Joy,63,45-54,All,Health & Fitness,<$50K,Medium,False,2024-10-11,4,Friday,10,65,5,0.89,37287,756,20,672.84,3150.86,60.95,47,2.47,SaaS,Medium,2.028,0.89,2.646,33.64,4.68,2478.02
CAMP_07764,Conversions,LinkedIn,Feed,Desktop,Android,Video,320x50,Medium,True,Neutral,53,35-44,Female,Shoppers,$100K-$200K,High,False,2024-08-06,3,Tuesday,12,79,6,4.07,111821,2345,167,9544.15,26613.97,16.27,131,5.65,E-commerce,High,2.097,4.07,7.122,57.15,2.79,17069.82
CAMP_07765,Conversions,Google Ads,Display Network,Mobile,Android,Interactive,1920x1080,Long,True,Joy,14,18-24,Male,Students,$50K-$100K,Medium,False,2025-06-22,2,Sunday,10,32,5,2.04,38232,779,14,1589.16,5248.9,55.48,117,2.66,SaaS,Medium,2.038,2.04,1.797,113.51,3.3,3659.74
CAMP_07766,Conversions,Facebook,Search,Mobile,Windows,Video,300x250,Long,False,Joy,13,35-44,All,Tech Enthusiasts,>$200K,High,False,2024-07-26,3,Friday,22,32,5,1.55,26812,1196,96,1853.8,54501.84,27.42,116,5.46,Education,Medium,4.461,1.55,8.027,19.31,29.4,52648.04
CAMP_07767,Lead Generation,Google Ads,Stories,Tablet,macOS,Text,1080x1080,Long,True,Joy,78,25-34,Male,Gamers,$50K-$100K,Low,False,2024-05-21,2,Tuesday,1,11,6,2.31,212570,1799,16,4155.69,11254.43,61.27,89,1.0,Healthcare,High,0.846,2.31,0.889,259.73,2.71,7098.74
CAMP_07768,Lead Generation,TikTok,Feed,Desktop,Android,Image,1080x1080,Short,True,Joy,84,65+,Male,Tech Enthusiasts,<$50K,Medium,True,2024-03-29,1,Friday,11,79,6,1.37,5000,55,1,75.35,159.39,45.58,103,1.9,Gaming,Low,1.1,1.37,1.818,75.35,2.12,84.04
CAMP_07769,Brand Awareness,Facebook,Feed,Mobile,Windows,Text,1080x1080,Medium,False,Joy,44,35-44,All,Tech Enthusiasts,$100K-$200K,High,False,2025-01-06,1,Monday,8,50,4,1.73,29532,209,1,361.57,751.47,33.85,124,2.58,SaaS,Low,0.708,1.73,0.478,361.57,2.08,389.9
CAMP_07770,Conversions,TikTok,Feed,Mobile,macOS,Carousel,1080x1080,Short,True,Joy,39,25-34,Male,Tech Enthusiasts,$50K-$100K,Medium,False,2024-02-24,1,Saturday,7,41,6,0.93,64597,791,5,735.63,1370.57,49.07,138,1.0,SaaS,Low,1.225,0.93,0.632,147.13,1.86,634.94
CAMP_07771,Lead Generation,TikTok,Search,Desktop,macOS,Image,1920x1080,Medium,True,Trust,66,45-54,Female,Tech Enthusiasts,<$50K,Low,False,2024-12-14,4,Saturday,3,2,5,1.2,104993,595,1,714.0,541.83,60.44,63,3.04,Finance,Low,0.567,1.2,0.168,714.0,0.76,-172.17
CAMP_07772,Conversions,Twitter,Stories,Desktop,Android,Image,1920x1080,Short,True,Trust,80,65+,Male,Students,$50K-$100K,Low,False,2024-08-13,3,Tuesday,13,53,5,2.05,5000,32,1,65.6,586.62,56.35,65,2.98,Healthcare,Low,0.64,2.05,3.125,65.6,8.94,521.02
CAMP_07773,Lead Generation,Google Ads,Stories,Mobile,Android,Video,300x250,Short,False,Urgency,82,35-44,Female,Business Professionals,<$50K,Medium,False,2024-01-13,1,Saturday,5,3,4,3.33,352114,5833,66,19423.89,13340.85,64.83,59,2.35,Healthcare,High,1.657,3.33,1.131,294.3,0.69,-6083.04
CAMP_07774,Lead Generation,Google Ads,Display Network,Desktop,Windows,Video,1080x1080,Long,True,Joy,60,25-34,Female,Tech Enthusiasts,<$50K,Medium,True,2025-11-22,4,Saturday,23,47,8,3.24,61782,1543,85,4999.32,50696.66,32.66,112,2.63,Finance,Low,2.497,3.24,5.509,58.82,10.14,45697.34
CAMP_07775,Lead Generation,Instagram,Stories,Mobile,macOS,Carousel,1080x1080,Medium,True,Neutral,33,35-44,Female,Tech Enthusiasts,$100K-$200K,High,True,2024-01-13,1,Saturday,21,79,5,4.5,5063,106,2,477.0,384.85,42.43,58,3.51,Education,Medium,2.094,4.5,1.887,238.5,0.81,-92.15
CAMP_07776,Brand Awareness,TikTok,Stories,Tablet,Windows,Text,728x90,Long,True,Joy,64,35-44,Male,Business Professionals,$100K-$200K,Medium,True,2024-07-22,3,Monday,10,58,6,1.7,201539,1599,19,2718.3,7693.24,34.09,165,2.78,E-commerce,Medium,0.793,1.7,1.188,143.07,2.83,4974.94
CAMP_07777,Lead Generation,Twitter,Feed,Mobile,Windows,Carousel,300x250,Medium,True,Urgency,47,35-44,Male,Shoppers,$50K-$100K,Low,False,2025-09-06,3,Saturday,18,15,8,1.57,10134,122,0,191.54,0.0,66.62,45,3.04,SaaS,Medium,1.204,1.57,0.0,0.0,0.0,-191.54
CAMP_07778,Conversions,Google Ads,Display Network,Mobile,Other,Interactive,1080x1080,Short,False,Urgency,89,45-54,Male,Business Professionals,$100K-$200K,Low,True,2025-05-24,2,Saturday,9,78,3,6.69,58516,272,1,1819.68,878.39,73.76,50,2.86,SaaS,High,0.465,6.69,0.368,1819.68,0.48,-941.29
CAMP_07779,App Installs,Facebook,Search,Mobile,Android,Interactive,728x90,Short,False,Fear,32,35-44,All,Tech Enthusiasts,<$50K,High,True,2025-10-16,4,Thursday,20,76,7,1.87,294948,10695,276,19999.65,72303.23,37.53,93,4.95,Finance,Medium,3.626,1.87,2.581,72.46,3.62,52303.58
CAMP_07780,Lead Generation,TikTok,Feed,Mobile,macOS,Carousel,300x250,Medium,True,Urgency,10,55-64,Male,Business Professionals,<$50K,Medium,False,2025-06-27,2,Friday,5,43,5,0.8,89001,1415,15,1132.0,1583.61,55.76,90,1.97,E-commerce,Low,1.59,0.8,1.06,75.47,1.4,451.61
CAMP_07781,Lead Generation,Google Ads,Search,Desktop,macOS,Interactive,1080x1080,Short,False,Joy,64,25-34,Male,Shoppers,>$200K,Low,False,2025-06-22,2,Sunday,9,59,5,3.08,500000,5134,75,15812.72,95752.17,61.77,68,2.98,SaaS,High,1.027,3.08,1.461,210.84,6.06,79939.45
CAMP_07782,Brand Awareness,LinkedIn,Stories,Mobile,macOS,Video,1920x1080,Long,True,Fear,77,18-24,Male,Students,$50K-$100K,High,False,2024-07-16,3,Tuesday,10,55,4,13.25,39512,377,5,4995.25,3113.89,32.59,86,4.07,SaaS,Low,0.954,13.25,1.326,999.05,0.62,-1881.36
CAMP_07783,App Installs,Facebook,Display Network,Mobile,Other,Carousel,300x250,Short,True,Curiosity,3,18-24,Female,Students,>$200K,Medium,False,2025-01-07,1,Tuesday,1,51,9,1.12,38514,1880,42,2105.6,57122.25,46.19,156,3.08,Healthcare,Medium,4.881,1.12,2.234,50.13,27.13,55016.65
CAMP_07784,Brand Awareness,Google Ads,In-Stream Video,Desktop,Android,Carousel,300x250,Short,True,Trust,60,18-24,Male,Shoppers,$50K-$100K,Low,False,2024-07-23,3,Tuesday,11,78,7,1.73,117517,3788,48,6553.24,21920.02,68.79,42,1.43,Healthcare,High,3.223,1.73,1.267,136.53,3.34,15366.78
CAMP_07785,Engagement,Google Ads,Search,Desktop,iOS,Video,728x90,Short,True,Joy,87,18-24,Female,Students,$100K-$200K,Medium,False,2025-05-15,2,Thursday,4,10,6,1.72,12452,479,15,823.88,4257.16,44.8,92,1.49,Gaming,Low,3.847,1.72,3.132,54.93,5.17,3433.28
CAMP_07786,Lead Generation,Google Ads,Search,Desktop,Android,Interactive,1920x1080,Long,False,Joy,26,25-34,Male,Business Professionals,$50K-$100K,Low,False,2024-03-06,1,Wednesday,21,25,6,6.24,36810,801,12,4998.24,1464.36,70.22,102,2.09,E-commerce,Low,2.176,6.24,1.498,416.52,0.29,-3533.88
CAMP_07787,Lead Generation,Google Ads,Feed,Mobile,macOS,Video,300x250,Medium,True,Neutral,69,25-34,All,Tech Enthusiasts,$100K-$200K,High,False,2024-05-06,2,Monday,0,78,5,5.98,10581,337,23,2015.26,8066.7,22.94,132,5.39,SaaS,Low,3.185,5.98,6.825,87.62,4.0,6051.44
CAMP_07788,App Installs,LinkedIn,Search,Desktop,macOS,Image,300x250,Medium,True,Joy,81,18-24,Female,Tech Enthusiasts,$50K-$100K,Low,False,2024-10-03,4,Thursday,13,31,6,6.63,5495,360,16,2386.8,2065.76,73.58,112,1.77,E-commerce,Low,6.551,6.63,4.444,149.18,0.87,-321.04
CAMP_07789,Brand Awareness,Google Ads,Display Network,Mobile,Android,Video,300x250,Short,False,Curiosity,32,25-34,All,Business Professionals,$100K-$200K,High,False,2024-11-25,4,Monday,8,50,4,7.67,50736,2467,138,18921.89,54144.17,23.47,116,6.21,SaaS,High,4.862,7.67,5.594,137.12,2.86,35222.28
CAMP_07790,Conversions,Google Ads,Stories,Mobile,iOS,Image,1080x1080,Medium,True,Fear,34,18-24,All,Business Professionals,$50K-$100K,High,False,2025-01-10,1,Friday,3,22,6,3.07,12096,269,16,825.83,4733.85,21.93,38,5.57,E-commerce,Low,2.224,3.07,5.948,51.61,5.73,3908.02
CAMP_07791,Lead Generation,Twitter,Search,Mobile,Android,Image,1920x1080,Medium,True,Curiosity,76,18-24,All,Shoppers,$50K-$100K,Medium,False,2025-09-28,3,Sunday,17,72,4,0.74,215352,1795,11,1328.3,6795.13,39.83,81,2.49,Healthcare,Medium,0.834,0.74,0.613,120.75,5.12,5466.83
CAMP_07792,Lead Generation,Facebook,In-Stream Video,Mobile,Android,Image,1920x1080,Short,True,Urgency,38,35-44,Female,Health & Fitness,$100K-$200K,Low,False,2025-07-16,3,Wednesday,20,30,7,1.28,5000,109,1,139.52,530.75,70.76,141,1.43,Finance,Low,2.18,1.28,0.917,139.52,3.8,391.23
CAMP_07793,Lead Generation,Facebook,Feed,Mobile,iOS,Carousel,1200x628,Medium,True,Curiosity,85,25-34,All,Health & Fitness,$100K-$200K,High,False,2024-11-03,4,Sunday,23,2,4,2.46,80263,2820,141,6937.2,30280.14,49.62,92,4.26,E-commerce,Medium,3.513,2.46,5.0,49.2,4.36,23342.94
CAMP_07794,Conversions,TikTok,Feed,Mobile,Windows,Carousel,1920x1080,Medium,False,Fear,22,18-24,Female,Students,$100K-$200K,Low,True,2025-09-19,3,Friday,10,7,4,2.8,28446,652,6,1825.6,1893.04,68.08,147,1.0,Education,Medium,2.292,2.8,0.92,304.27,1.04,67.44
CAMP_07795,Conversions,Twitter,Search,Mobile,Android,Carousel,1920x1080,Short,True,Urgency,30,18-24,Female,Business Professionals,>$200K,Low,False,2025-01-11,1,Saturday,6,73,6,1.08,32199,938,3,1013.04,2069.81,82.42,35,3.0,Healthcare,Medium,2.913,1.08,0.32,337.68,2.04,1056.77
CAMP_07796,Brand Awareness,Google Ads,Display Network,Mobile,Windows,Video,1920x1080,Short,True,Urgency,53,45-54,Female,Business Professionals,>$200K,Low,False,2025-04-05,2,Saturday,8,85,5,3.52,186690,1789,7,6297.28,5993.38,61.29,80,2.54,SaaS,Medium,0.958,3.52,0.391,899.61,0.95,-303.9
CAMP_07797,Engagement,Facebook,Display Network,Desktop,iOS,Image,320x50,Short,True,Urgency,84,35-44,All,Tech Enthusiasts,<$50K,Low,False,2024-05-21,2,Tuesday,4,18,5,1.24,287020,3933,136,4876.92,25324.78,52.18,90,2.87,E-commerce,High,1.37,1.24,3.458,35.86,5.19,20447.86
CAMP_07798,Brand Awareness,LinkedIn,Search,Desktop,macOS,Text,300x250,Medium,True,Trust,86,35-44,All,Shoppers,$50K-$100K,Medium,False,2024-03-16,1,Saturday,16,90,4,4.33,27624,189,3,818.37,646.62,57.33,112,1.59,E-commerce,Low,0.684,4.33,1.587,272.79,0.79,-171.75
CAMP_07799,Lead Generation,Facebook,Display Network,Mobile,Windows,Carousel,1920x1080,Medium,False,Urgency,2,25-34,Female,Shoppers,$50K-$100K,High,False,2024-11-09,4,Saturday,21,23,3,0.95,70153,3038,306,2886.1,87998.39,38.22,105,1.73,E-commerce,High,4.331,0.95,10.072,9.43,30.49,85112.29
CAMP_07800,Lead Generation,TikTok,Search,Mobile,Android,Carousel,320x50,Medium,False,Urgency,71,35-44,All,Tech Enthusiasts,$100K-$200K,Medium,False,2025-09-04,3,Thursday,16,74,4,2.28,110754,1251,8,2852.28,2705.11,59.87,81,1.86,E-commerce,Medium,1.13,2.28,0.639,356.54,0.95,-147.17
CAMP_07801,Brand Awareness,Instagram,Feed,Desktop,Windows,Video,320x50,Short,True,Urgency,38,45-54,Female,Business Professionals,$100K-$200K,Low,False,2025-01-21,1,Tuesday,20,44,5,1.67,35093,1691,36,2823.97,36724.25,57.01,123,2.0,Healthcare,Medium,4.819,1.67,2.129,78.44,13.0,33900.28
CAMP_07802,Brand Awareness,Instagram,Display Network,Desktop,iOS,Image,1920x1080,Medium,True,Trust,57,35-44,All,Gamers,$100K-$200K,Low,True,2025-02-09,1,Sunday,22,80,7,2.6,99814,1923,29,4999.8,13075.48,64.6,109,3.25,Healthcare,Low,1.927,2.6,1.508,172.41,2.62,8075.68
CAMP_07803,Engagement,Google Ads,Feed,Tablet,Other,Story,1920x1080,Short,True,Neutral,33,35-44,All,Business Professionals,$50K-$100K,Low,False,2025-11-06,4,Thursday,13,6,3,7.58,19234,209,2,1584.22,775.94,46.51,117,1.26,SaaS,Medium,1.087,7.58,0.957,792.11,0.49,-808.28
CAMP_07804,Lead Generation,Google Ads,Feed,Desktop,Windows,Text,1200x628,Medium,False,Joy,49,25-34,Male,Business Professionals,$50K-$100K,Medium,False,2024-05-13,2,Monday,23,59,5,3.12,17063,211,12,658.32,4281.56,37.23,95,3.42,Healthcare,Medium,1.237,3.12,5.687,54.86,6.5,3623.24
CAMP_07805,Brand Awareness,Instagram,Stories,Mobile,Windows,Video,300x250,Long,True,Joy,28,35-44,Male,Business Professionals,<$50K,Medium,False,2025-05-21,2,Wednesday,9,67,6,2.1,20906,765,6,1606.5,2224.25,65.27,10,2.74,SaaS,Low,3.659,2.1,0.784,267.75,1.38,617.75
CAMP_07806,Brand Awareness,Facebook,Feed,Desktop,iOS,Image,1920x1080,Medium,True,Joy,63,45-54,Female,Business Professionals,$100K-$200K,High,False,2025-05-30,2,Friday,6,32,5,1.83,20076,289,23,528.87,12881.22,13.95,159,6.66,SaaS,Medium,1.44,1.83,7.958,22.99,24.36,12352.35
CAMP_07807,Conversions,Google Ads,Feed,Mobile,iOS,Image,1080x1080,Short,False,Neutral,54,25-34,Female,Tech Enthusiasts,$50K-$100K,Medium,False,2024-09-15,3,Sunday,0,60,6,2.46,26244,342,3,841.32,1127.02,55.65,114,2.18,Healthcare,Medium,1.303,2.46,0.877,280.44,1.34,285.7
CAMP_07808,App Installs,TikTok,Feed,Mobile,Windows,Image,1920x1080,Long,False,Trust,6,45-54,All,Students,$50K-$100K,Medium,True,2024-12-14,4,Saturday,18,62,4,0.83,6365,70,0,58.1,0.0,54.69,46,1.77,Healthcare,Low,1.1,0.83,0.0,0.0,0.0,-58.1
CAMP_07809,Lead Generation,Google Ads,Feed,Desktop,iOS,Image,300x250,Short,False,Joy,62,35-44,Female,Tech Enthusiasts,>$200K,Medium,True,2024-10-25,4,Friday,15,12,3,2.9,325748,4349,674,12612.1,1178085.86,40.3,113,2.29,Finance,Medium,1.335,2.9,15.498,18.71,93.41,1165473.76
CAMP_07810,Brand Awareness,Google Ads,Feed,Tablet,Windows,Image,1080x1080,Medium,True,Urgency,36,65+,All,Shoppers,>$200K,High,False,2024-11-14,4,Thursday,0,66,7,3.32,5000,188,9,624.16,2458.5,28.96,105,6.15,E-commerce,Low,3.76,3.32,4.787,69.35,3.94,1834.34
CAMP_07811,Lead Generation,Twitter,Stories,Mobile,Android,Story,1080x1080,Short,False,Urgency,74,25-34,Male,Business Professionals,$50K-$100K,High,False,2025-06-02,2,Monday,22,29,2,2.59,8319,64,3,165.76,1766.52,13.77,189,6.54,Finance,Medium,0.769,2.59,4.688,55.25,10.66,1600.76
CAMP_07812,Brand Awareness,Google Ads,Display Network,Mobile,Android,Text,1080x1080,Medium,False,Trust,19,18-24,Female,Business Professionals,$100K-$200K,Medium,False,2024-08-25,3,Sunday,7,87,7,3.16,207186,5430,32,17158.8,12668.62,58.32,90,3.71,E-commerce,Medium,2.621,3.16,0.589,536.21,0.74,-4490.18
CAMP_07813,Brand Awareness,Google Ads,Display Network,Tablet,iOS,Text,1080x1080,Medium,True,Joy,6,18-24,Male,Students,$50K-$100K,Medium,False,2025-07-22,3,Tuesday,0,68,6,4.57,93133,1094,14,4999.58,7619.6,41.19,158,1.94,SaaS,Low,1.175,4.57,1.28,357.11,1.52,2620.02
CAMP_07814,Lead Generation,Google Ads,Display Network,Mobile,Other,Carousel,1080x1080,Medium,True,Urgency,34,18-24,Female,Students,$100K-$200K,High,False,2024-08-20,3,Tuesday,15,20,7,6.36,147029,3144,148,19995.84,180310.14,48.64,129,3.88,Finance,Medium,2.138,6.36,4.707,135.11,9.02,160314.3
CAMP_07815,Lead Generation,LinkedIn,Stories,Mobile,Other,Video,320x50,Long,True,Curiosity,8,25-34,All,Business Professionals,$50K-$100K,Medium,True,2025-11-17,4,Monday,22,7,7,5.56,262276,899,74,4998.44,16910.32,63.59,35,1.86,E-commerce,Low,0.343,5.56,8.231,67.55,3.38,11911.88
CAMP_07816,Lead Generation,Google Ads,Search,Desktop,iOS,Image,1080x1080,Medium,True,Trust,6,25-34,Male,Shoppers,>$200K,Medium,False,2025-06-26,2,Thursday,11,6,8,3.62,71182,2470,113,8941.4,95578.62,45.29,102,3.54,Education,High,3.47,3.62,4.575,79.13,10.69,86637.22
CAMP_07817,Lead Generation,Facebook,Feed,Mobile,Android,Image,300x250,Short,True,Joy,41,35-44,Male,Students,$100K-$200K,High,False,2025-11-16,4,Sunday,11,38,8,2.48,95640,2326,74,5768.48,44978.77,50.0,93,4.45,Healthcare,Medium,2.432,2.48,3.181,77.95,7.8,39210.29
CAMP_07818,Engagement,LinkedIn,Feed,Desktop,Android,Text,1080x1080,Long,False,Neutral,89,18-24,Female,Tech Enthusiasts,$50K-$100K,Medium,False,2024-05-06,2,Monday,5,6,3,10.21,20929,150,2,1531.5,280.44,32.25,192,2.88,Education,Low,0.717,10.21,1.333,765.75,0.18,-1251.06
CAMP_07819,App Installs,Twitter,Search,Desktop,Android,Interactive,300x250,Short,True,Joy,15,45-54,Female,Tech Enthusiasts,$50K-$100K,Medium,False,2024-11-09,4,Saturday,14,25,6,0.82,60425,2116,53,1735.12,19615.01,51.13,108,4.16,Healthcare,Medium,3.502,0.82,2.505,32.74,11.3,17879.89
CAMP_07820,Conversions,Google Ads,Search,Mobile,macOS,Image,1920x1080,Medium,True,Urgency,22,25-34,Female,Tech Enthusiasts,$100K-$200K,Low,False,2025-09-28,3,Sunday,9,72,8,4.55,135358,3712,65,16889.6,10017.3,70.52,71,2.65,Gaming,High,2.742,4.55,1.751,259.84,0.59,-6872.3
CAMP_07821,Lead Generation,TikTok,Display Network,Desktop,Windows,Image,1920x1080,Medium,True,Trust,4,45-54,Male,Students,<$50K,Low,False,2026-01-16,1,Friday,15,14,9,1.39,89293,2658,54,3694.62,5651.03,56.24,128,4.11,E-commerce,High,2.977,1.39,2.032,68.42,1.53,1956.41
CAMP_07822,Lead Generation,Google Ads,Search,Mobile,Other,Image,320x50,Long,True,Urgency,73,25-34,Male,Health & Fitness,<$50K,Medium,False,2024-04-29,2,Monday,5,70,6,4.18,26855,491,13,2052.38,3430.62,54.1,69,1.94,Education,Medium,1.828,4.18,2.648,157.88,1.67,1378.24
CAMP_07823,Lead Generation,LinkedIn,Feed,Mobile,macOS,Image,1080x1080,Medium,True,Trust,86,45-54,All,Students,<$50K,Low,False,2024-09-06,3,Friday,11,46,5,5.94,10479,110,1,653.4,397.81,75.75,92,2.44,Finance,Medium,1.05,5.94,0.909,653.4,0.61,-255.59
CAMP_07824,Conversions,Facebook,Display Network,Mobile,Windows,Video,300x250,Long,False,Urgency,56,25-34,Male,Tech Enthusiasts,<$50K,Medium,False,2025-10-02,4,Thursday,17,55,4,0.97,149373,6468,443,6273.96,102981.71,52.35,72,1.61,E-commerce,High,4.33,0.97,6.849,14.16,16.41,96707.75
CAMP_07825,Lead Generation,Google Ads,Search,Desktop,Windows,Interactive,728x90,Medium,True,Joy,18,18-24,Female,Tech Enthusiasts,$50K-$100K,High,False,2024-05-28,2,Tuesday,4,78,6,6.85,56525,2866,508,19632.1,251333.41,20.42,191,5.78,SaaS,Medium,5.07,6.85,17.725,38.65,12.8,231701.31
CAMP_07826,App Installs,TikTok,Display Network,Desktop,macOS,Image,728x90,Short,True,Urgency,24,18-24,Female,Gamers,$50K-$100K,Medium,False,2025-11-29,4,Saturday,10,89,7,2.04,21666,537,8,1095.48,1220.98,43.13,64,1.86,Education,Low,2.479,2.04,1.49,136.94,1.11,125.5
CAMP_07827,Engagement,Google Ads,Display Network,Mobile,Windows,Story,1200x628,Medium,True,Joy,67,45-54,Male,Gamers,$50K-$100K,Low,True,2024-04-16,2,Tuesday,9,43,5,3.7,40090,361,5,1335.7,1483.82,64.92,56,2.01,Healthcare,Low,0.9,3.7,1.385,267.14,1.11,148.12
CAMP_07828,Lead Generation,Google Ads,Feed,Mobile,iOS,Video,1080x1080,Medium,True,Urgency,18,35-44,Male,Shoppers,$50K-$100K,Medium,False,2024-07-28,3,Sunday,9,46,8,4.16,46596,1201,25,4996.16,5228.43,64.25,92,2.54,E-commerce,Low,2.577,4.16,2.082,199.85,1.05,232.27
CAMP_07829,Conversions,Facebook,Feed,Desktop,Windows,Video,320x50,Short,False,Joy,89,25-34,Male,Business Professionals,<$50K,High,True,2024-06-22,2,Saturday,14,24,4,1.72,28267,690,93,1186.8,42003.15,35.5,143,3.73,Healthcare,Low,2.441,1.72,13.478,12.76,35.39,40816.35
CAMP_07830,Brand Awareness,LinkedIn,Feed,Mobile,Android,Image,300x250,Short,True,Fear,84,35-44,Female,Shoppers,$100K-$200K,Medium,False,2025-12-17,4,Wednesday,6,34,4,9.02,5393,126,3,1136.52,508.89,59.29,133,3.5,E-commerce,Low,2.336,9.02,2.381,378.84,0.45,-627.63
CAMP_07831,Lead Generation,Google Ads,Feed,Mobile,Other,Text,1080x1080,Medium,True,Trust,39,25-34,Female,Tech Enthusiasts,$50K-$100K,Low,True,2026-01-18,1,Sunday,1,47,9,5.05,16201,370,11,1868.5,2707.64,71.36,46,3.11,E-commerce,Low,2.284,5.05,2.973,169.86,1.45,839.14
CAMP_07832,Lead Generation,Google Ads,Feed,Desktop,Android,Image,1920x1080,Long,True,Joy,89,45-54,Male,Tech Enthusiasts,$100K-$200K,Medium,True,2024-05-07,2,Tuesday,8,70,6,4.06,191478,1231,116,4997.86,108922.59,35.63,158,1.78,Finance,Low,0.643,4.06,9.423,43.08,21.79,103924.73
CAMP_07833,Lead Generation,Google Ads,Stories,Mobile,iOS,Text,728x90,Medium,True,Curiosity,61,45-54,Female,Business Professionals,<$50K,Low,False,2024-04-18,2,Thursday,19,89,4,4.12,88641,540,7,2224.8,2678.52,87.9,66,2.06,Finance,Medium,0.609,4.12,1.296,317.83,1.2,453.72
CAMP_07834,App Installs,Facebook,In-Stream Video,Desktop,Android,Image,1080x1080,Medium,True,Urgency,77,25-34,Female,Tech Enthusiasts,$50K-$100K,Medium,False,2025-04-05,2,Saturday,19,48,6,1.96,37492,694,14,1360.24,6294.59,51.48,92,1.56,Healthcare,Low,1.851,1.96,2.017,97.16,4.63,4934.35
CAMP_07835,Brand Awareness,Facebook,In-Stream Video,Tablet,macOS,Text,300x250,Short,True,Joy,78,18-24,Male,Students,$50K-$100K,High,False,2024-11-27,4,Wednesday,20,80,4,0.84,10308,107,4,89.88,2286.02,10.0,173,5.88,SaaS,Low,1.038,0.84,3.738,22.47,25.43,2196.14
CAMP_07836,Lead Generation,Google Ads,Search,Desktop,Other,Video,1080x1080,Short,True,Urgency,44,35-44,Female,Business Professionals,$50K-$100K,High,False,2026-01-01,1,Thursday,20,64,6,7.61,11540,376,26,2861.36,5858.26,21.59,114,5.84,E-commerce,Low,3.258,7.61,6.915,110.05,2.05,2996.9
CAMP_07837,Conversions,Google Ads,Feed,Desktop,Windows,Image,728x90,Medium,True,Joy,28,25-34,All,Tech Enthusiasts,<$50K,Medium,False,2024-02-02,1,Friday,5,32,9,4.29,66701,1165,101,4997.85,48944.59,66.28,87,2.74,Finance,Low,1.747,4.29,8.67,49.48,9.79,43946.74
CAMP_07838,Conversions,Facebook,Feed,Mobile,iOS,Video,300x250,Short,True,Curiosity,30,35-44,Female,Gamers,>$200K,High,False,2025-08-12,3,Tuesday,3,2,7,2.99,151006,5659,95,16920.41,107712.84,36.55,121,5.03,SaaS,Medium,3.748,2.99,1.679,178.11,6.37,90792.43
